customer_id,customer_name,country,total_revenue,orders_count,returns_count,aov,return_rate
C005839,Customer_5839,United Kingdom,707,1,1,707,1
C008274,Customer_8274,Poland,707,1,1,707,1
C000323,Customer_323,France,705,1,0,705,0
C000460,Customer_460,United Kingdom,704,1,0,704,0
C010850,Customer_10850,France,702,1,0,702,0
C005510,Customer_5510,Unknown,702,1,0,702,0
C003321,Customer_3321,Unknown,702,1,0,702,0
C004171,Customer_4171,Germany,700,1,0,700,0
C008416,Customer_8416,Germany,699,1,0,699,0
C009309,Customer_9309,Poland,696,1,0,696,0
C000890,Customer_890,France,696,1,0,696,0
C004515,Customer_4515,Germany,692,1,0,692,0
C008046,Customer_8046,Unknown,692,1,1,692,1
C002171,Customer_2171,Germany,690,1,0,690,0
C005994,Customer_5994,United Kingdom,690,1,1,690,1
C011012,Customer_11012,United Kingdom,690,1,0,690,0
C009708,Customer_9708,Poland,690,1,0,690,0
C004479,Customer_4479,Unknown,687,1,0,687,0
C011508,Customer_11508,France,687,2,2,343.5,1
C009495,Customer_9495,Poland,684,1,0,684,0
C008901,Customer_8901,United Kingdom,684,1,0,684,0
C010527,Customer_10527,Germany,681,1,0,681,0
C002839,Customer_2839,Poland,680,1,1,680,1
C009410,Customer_9410,Unknown,676,1,1,676,1
C010266,Customer_10266,Unknown,676,1,0,676,0
C002777,Customer_2777,Unknown,675,1,0,675,0
C005650,Customer_5650,Unknown,674,1,1,674,1
C002350,Customer_2350,United Kingdom,672,1,1,672,1
C005995,Customer_5995,France,668,1,0,668,0
C000700,Customer_700,France,667,1,0,667,0
C010529,Customer_10529,France,663,1,1,663,1
C010013,Customer_10013,Unknown,662,1,1,662,1
C005316,Customer_5316,Germany,660,1,0,660,0
C000046,Customer_46,United Kingdom,660,1,1,660,1
C011662,Customer_11662,Germany,660,1,0,660,0
C011967,Customer_11967,Poland,660,1,0,660,0
C000437,Customer_437,France,659,1,1,659,1
C006844,Customer_6844,Unknown,659,1,0,659,0
C008953,Customer_8953,United Kingdom,658,1,0,658,0
C006121,Customer_6121,Germany,657,1,0,657,0
C007408,Customer_7408,Germany,656,1,0,656,0
C007575,Customer_7575,France,655,1,0,655,0
C011798,Customer_11798,United Kingdom,654,1,0,654,0
C008859,Customer_8859,Unknown,654,1,0,654,0
C009593,Customer_9593,United Kingdom,650,1,0,650,0
C011064,Customer_11064,Germany,650,1,1,650,1
C009445,Customer_9445,Unknown,650,1,0,650,0
C005070,Customer_5070,Poland,649,1,1,649,1
C010092,Customer_10092,Poland,648,1,1,648,1
C001200,Customer_1200,France,648,1,0,648,0
C011039,Customer_11039,Poland,644,1,0,644,0
C000515,Customer_515,Germany,636,1,0,636,0
C000578,Customer_578,United Kingdom,634,1,0,634,0
C011045,Customer_11045,Poland,632,1,0,632,0
C001026,Customer_1026,Poland,627,1,1,627,1
C001209,Customer_1209,Unknown,626,1,1,626,1
C011036,Customer_11036,France,625,1,0,625,0
C007988,Customer_7988,United Kingdom,624,1,0,624,0
C000063,Customer_63,Poland,622,1,0,622,0
C005886,Customer_5886,France,622,1,1,622,1
C004042,Customer_4042,Germany,622,1,0,622,0
C004731,Customer_4731,France,620,1,0,620,0
C008446,Customer_8446,United Kingdom,619,1,0,619,0
C000614,Customer_614,Germany,618,1,0,618,0
C010148,Customer_10148,Unknown,615,1,0,615,0
C006956,Customer_6956,United Kingdom,615,1,0,615,0
C009238,Customer_9238,Germany,615,1,1,615,1
C000133,Customer_133,Germany,615,1,1,615,1
C005250,Customer_5250,France,614,1,0,614,0
C001718,Customer_1718,Unknown,612,1,0,612,0
C008587,Customer_8587,France,607,1,0,607,0
C004638,Customer_4638,Germany,606,1,0,606,0
C009890,Customer_9890,Unknown,604,1,1,604,1
C004827,Customer_4827,Poland,604,1,1,604,1
C008301,Customer_8301,Germany,602,1,0,602,0
C004396,Customer_4396,France,600,1,1,600,1
C010087,Customer_10087,United Kingdom,600,1,0,600,0
C007153,Customer_7153,United Kingdom,597,1,0,597,0
C011252,Customer_11252,France,596,1,1,596,1
C009294,Customer_9294,Unknown,594,1,0,594,0
C006649,Customer_6649,Germany,593,1,0,593,0
C002319,Customer_2319,Poland,593,1,0,593,0
C001111,Customer_1111,Germany,592,1,0,592,0
C004460,Customer_4460,Unknown,591,1,0,591,0
C007901,Customer_7901,United Kingdom,590,1,0,590,0
C010571,Customer_10571,Poland,586,1,1,586,1
C006948,Customer_6948,Unknown,585,1,1,585,1
C005967,Customer_5967,United Kingdom,585,1,0,585,0
C011146,Customer_11146,Poland,585,1,0,585,0
C000882,Customer_882,Germany,583,1,0,583,0
C002465,Customer_2465,Unknown,581,1,1,581,1
C010780,Customer_10780,Germany,580,1,1,580,1
C011985,Customer_11985,Unknown,579,1,0,579,0
C008429,Customer_8429,Poland,578,1,1,578,1
C010623,Customer_10623,Germany,578,1,0,578,0
C007062,Customer_7062,Unknown,578,1,0,578,0
C000290,Customer_290,France,574,1,1,574,1
C000800,Customer_800,Unknown,572,1,0,572,0
C010130,Customer_10130,Poland,570,2,0,285,0
C002797,Customer_2797,Poland,570,1,0,570,0
C006230,Customer_6230,Poland,570,1,0,570,0
C004735,Customer_4735,Poland,565,1,0,565,0
C010537,Customer_10537,Unknown,564,1,0,564,0
C009982,Customer_9982,France,562,1,0,562,0
C003010,Customer_3010,France,561,1,1,561,1
C009884,Customer_9884,Poland,560,1,0,560,0
C009923,Customer_9923,United Kingdom,560,1,0,560,0
C009430,Customer_9430,United Kingdom,558,1,1,558,1
C005904,Customer_5904,Poland,555,1,0,555,0
C004431,Customer_4431,France,555,1,0,555,0
C004818,Customer_4818,Germany,554,1,0,554,0
C003558,Customer_3558,United Kingdom,552,1,1,552,1
C002607,Customer_2607,France,549,1,0,549,0
C002737,Customer_2737,Unknown,548,1,1,548,1
C006864,Customer_6864,Unknown,548,1,0,548,0
C007353,Customer_7353,Germany,547,2,0,273.5,0
C003220,Customer_3220,Unknown,545,1,1,545,1
C011074,Customer_11074,Germany,544,1,0,544,0
C004221,Customer_4221,Germany,543,1,0,543,0
C001174,Customer_1174,France,542,1,1,542,1
C011312,Customer_11312,Unknown,535,1,1,535,1
C000006,Customer_6,Unknown,532,1,1,532,1
C004467,Customer_4467,Poland,532,1,1,532,1
C001007,Customer_1007,Poland,532,1,0,532,0
C004253,Customer_4253,France,530,1,0,530,0
C001391,Customer_1391,France,528,1,0,528,0
C002278,Customer_2278,Germany,528,1,0,528,0
C011664,Customer_11664,Poland,526,1,1,526,1
C003731,Customer_3731,Unknown,525,1,0,525,0
C008171,Customer_8171,France,525,1,1,525,1
C002467,Customer_2467,France,520,1,0,520,0
C004629,Customer_4629,Unknown,519,1,0,519,0
C008332,Customer_8332,Poland,516,1,0,516,0
C002710,Customer_2710,United Kingdom,516,1,1,516,1
C000669,Customer_669,United Kingdom,516,1,0,516,0
C006235,Customer_6235,France,516,1,0,516,0
C011634,Customer_11634,France,516,1,1,516,1
C000347,Customer_347,Germany,515,1,0,515,0
C011906,Customer_11906,France,513,1,0,513,0
C007113,Customer_7113,Germany,512,1,0,512,0
C004909,Customer_4909,Poland,510,1,0,510,0
C002241,Customer_2241,France,508,1,0,508,0
C006409,Customer_6409,Germany,505,1,1,505,1
C002023,Customer_2023,United Kingdom,504,1,1,504,1
C003529,Customer_3529,Germany,504,1,1,504,1
C003015,Customer_3015,Poland,503,1,1,503,1
C000280,Customer_280,Germany,501,1,1,501,1
C008935,Customer_8935,Germany,500,1,1,500,1
C001102,Customer_1102,Unknown,493,1,1,493,1
C001614,Customer_1614,France,492,1,0,492,0
C001540,Customer_1540,United Kingdom,492,1,0,492,0
C001769,Customer_1769,Germany,488,1,0,488,0
C004108,Customer_4108,France,486,1,0,486,0
C005933,Customer_5933,Poland,485,1,0,485,0
C005940,Customer_5940,United Kingdom,483,1,1,483,1
C001135,Customer_1135,United Kingdom,483,1,1,483,1
C001133,Customer_1133,United Kingdom,477,1,0,477,0
C005168,Customer_5168,Unknown,476,1,0,476,0
C002199,Customer_2199,Germany,474,1,0,474,0
C003256,Customer_3256,Poland,473,1,1,473,1
C004894,Customer_4894,Unknown,472,1,1,472,1
C002369,Customer_2369,Poland,470,1,0,470,0
C007439,Customer_7439,France,469,1,1,469,1
C002774,Customer_2774,Germany,468,1,0,468,0
C010412,Customer_10412,Poland,468,1,0,468,0
C010481,Customer_10481,Poland,468,1,0,468,0
C008197,Customer_8197,France,468,1,1,468,1
C011473,Customer_11473,United Kingdom,468,1,1,468,1
C006098,Customer_6098,Unknown,465,1,0,465,0
C004547,Customer_4547,France,463,1,1,463,1
C002808,Customer_2808,Germany,462,1,0,462,0
C010951,Customer_10951,Germany,460,1,0,460,0
C008672,Customer_8672,Poland,456,1,0,456,0
C007834,Customer_7834,Poland,453,1,1,453,1
C009487,Customer_9487,France,452,1,0,452,0
C010645,Customer_10645,Poland,450,1,1,450,1
C006228,Customer_6228,United Kingdom,448,1,1,448,1
C006477,Customer_6477,Unknown,445,1,0,445,0
C008615,Customer_8615,France,445,1,1,445,1
C011905,Customer_11905,Germany,444,1,1,444,1
C004571,Customer_4571,Germany,444,1,0,444,0
C004408,Customer_4408,France,442,1,0,442,0
C000616,Customer_616,United Kingdom,442,1,0,442,0
C000413,Customer_413,France,442,1,1,442,1
C001507,Customer_1507,Poland,442,1,0,442,0
C000016,Customer_16,United Kingdom,442,1,0,442,0
C011424,Customer_11424,Unknown,440,1,1,440,1
C005092,Customer_5092,United Kingdom,440,1,1,440,1
C011367,Customer_11367,France,440,1,0,440,0
C009308,Customer_9308,Poland,437,1,1,437,1
C002213,Customer_2213,France,436,1,1,436,1
C008240,Customer_8240,Poland,435,1,0,435,0
C004845,Customer_4845,Germany,435,1,0,435,0
C010701,Customer_10701,Germany,432,1,1,432,1
C004835,Customer_4835,Poland,430,1,0,430,0
C002103,Customer_2103,Unknown,430,1,0,430,0
C010100,Customer_10100,France,430,1,1,430,1
C010066,Customer_10066,Germany,428,1,1,428,1
C011944,Customer_11944,Poland,427,1,0,427,0
C005483,Customer_5483,France,425,1,1,425,1
C009376,Customer_9376,France,424,1,1,424,1
C001567,Customer_1567,United Kingdom,423,1,0,423,0
C005837,Customer_5837,Poland,420,1,0,420,0
C002062,Customer_2062,Germany,420,1,0,420,0
C006627,Customer_6627,United Kingdom,420,1,0,420,0
C007378,Customer_7378,United Kingdom,416,1,1,416,1
C005703,Customer_5703,United Kingdom,416,2,1,208,0.5
C011667,Customer_11667,United Kingdom,416,1,1,416,1
C007586,Customer_7586,United Kingdom,415,1,0,415,0
C007143,Customer_7143,Unknown,412,1,0,412,0
C008165,Customer_8165,France,409,1,1,409,1
C009963,Customer_9963,United Kingdom,408,1,1,408,1
C008668,Customer_8668,United Kingdom,408,1,0,408,0
C004961,Customer_4961,France,408,1,1,408,1
C010872,Customer_10872,France,402,1,0,402,0
C001345,Customer_1345,Unknown,395,1,0,395,0
C007004,Customer_7004,Germany,394,1,1,394,1
C001838,Customer_1838,France,392,1,1,392,1
C004592,Customer_4592,United Kingdom,392,1,0,392,0
C007130,Customer_7130,Poland,392,1,0,392,0
C006274,Customer_6274,United Kingdom,391,1,0,391,0
C007643,Customer_7643,Poland,388,1,0,388,0
C004778,Customer_4778,Poland,386,1,0,386,0
C006563,Customer_6563,Germany,385,1,1,385,1
C000773,Customer_773,Poland,385,1,0,385,0
C009784,Customer_9784,Poland,381,1,0,381,0
C006760,Customer_6760,Poland,380,1,1,380,1
C011233,Customer_11233,France,378,1,1,378,1
C010152,Customer_10152,Unknown,372,1,0,372,0
C010442,Customer_10442,France,372,1,1,372,1
C007055,Customer_7055,France,370,1,1,370,1
C000786,Customer_786,Unknown,368,1,0,368,0
C001786,Customer_1786,France,368,1,0,368,0
C005658,Customer_5658,Poland,366,1,0,366,0
C008296,Customer_8296,Germany,365,1,0,365,0
C009727,Customer_9727,Germany,362,1,0,362,0
C002652,Customer_2652,France,355,1,0,355,0
C009269,Customer_9269,United Kingdom,355,1,1,355,1
C009651,Customer_9651,United Kingdom,354,1,0,354,0
C001556,Customer_1556,Poland,354,1,0,354,0
C005763,Customer_5763,Germany,350,1,1,350,1
C005358,Customer_5358,United Kingdom,350,1,0,350,0
C003105,Customer_3105,France,348,1,0,348,0
C000659,Customer_659,Unknown,346,1,0,346,0
C007825,Customer_7825,Germany,346,1,0,346,0
C000551,Customer_551,United Kingdom,344,1,0,344,0
C007168,Customer_7168,United Kingdom,342,1,0,342,0
C008473,Customer_8473,United Kingdom,342,1,0,342,0
C000015,Customer_15,Poland,341,1,1,341,1
C001794,Customer_1794,Unknown,337,1,0,337,0
C001191,Customer_1191,Germany,336,1,1,336,1
C002005,Customer_2005,Germany,336,1,0,336,0
C009078,Customer_9078,Germany,332,1,0,332,0
C002222,Customer_2222,Poland,330,1,1,330,1
C000930,Customer_930,Unknown,330,1,0,330,0
C008796,Customer_8796,Poland,327,1,0,327,0
C006118,Customer_6118,Unknown,325,1,1,325,1
C001960,Customer_1960,United Kingdom,324,1,0,324,0
C009477,Customer_9477,United Kingdom,322,1,1,322,1
C008492,Customer_8492,Germany,321,1,0,321,0
C006293,Customer_6293,Unknown,320,1,0,320,0
C010820,Customer_10820,Poland,318,1,0,318,0
C001307,Customer_1307,Poland,316,1,1,316,1
C006411,Customer_6411,United Kingdom,316,1,1,316,1
C010963,Customer_10963,Germany,315,1,1,315,1
C007367,Customer_7367,United Kingdom,314,1,1,314,1
C002132,Customer_2132,Poland,311,1,0,311,0
C005177,Customer_5177,Poland,305,1,0,305,0
C003871,Customer_3871,Unknown,304,1,0,304,0
C006340,Customer_6340,Poland,302,1,1,302,1
C001642,Customer_1642,Poland,299,1,1,299,1
C007342,Customer_7342,Germany,297,1,0,297,0
C003335,Customer_3335,France,296,1,0,296,0
C007814,Customer_7814,Unknown,294,1,0,294,0
C004991,Customer_4991,France,294,1,0,294,0
C001943,Customer_1943,Germany,292,1,1,292,1
C005858,Customer_5858,Germany,292,1,1,292,1
C006371,Customer_6371,United Kingdom,292,1,0,292,0
C010864,Customer_10864,France,292,1,0,292,0
C008408,Customer_8408,Poland,292,1,0,292,0
C005165,Customer_5165,United Kingdom,291,1,0,291,0
C009089,Customer_9089,Unknown,288,1,0,288,0
C004069,Customer_4069,France,288,1,0,288,0
C007340,Customer_7340,United Kingdom,287,1,1,287,1
C007012,Customer_7012,Poland,287,1,1,287,1
C003662,Customer_3662,United Kingdom,285,1,1,285,1
C006192,Customer_6192,Germany,284,1,0,284,0
C007549,Customer_7549,France,284,1,0,284,0
C000581,Customer_581,Poland,282,1,0,282,0
C009647,Customer_9647,United Kingdom,282,1,0,282,0
C003096,Customer_3096,United Kingdom,280,1,0,280,0
C005630,Customer_5630,Germany,280,1,0,280,0
C011776,Customer_11776,France,279,1,0,279,0
C005586,Customer_5586,United Kingdom,279,1,0,279,0
C004463,Customer_4463,Poland,278,1,0,278,0
C008355,Customer_8355,Poland,274,1,1,274,1
C004855,Customer_4855,Germany,274,1,1,274,1
C001027,Customer_1027,Poland,272,1,0,272,0
C008131,Customer_8131,Unknown,272,1,0,272,0
C007202,Customer_7202,Poland,270,1,0,270,0
C005638,Customer_5638,Poland,270,1,0,270,0
C009741,Customer_9741,Germany,270,1,0,270,0
C005162,Customer_5162,Poland,270,1,1,270,1
C003037,Customer_3037,Poland,270,1,0,270,0
C002795,Customer_2795,Poland,268,1,0,268,0
C005234,Customer_5234,Germany,265,1,1,265,1
C001933,Customer_1933,Poland,262,1,1,262,1
C000701,Customer_701,France,262,1,0,262,0
C010227,Customer_10227,United Kingdom,260,1,1,260,1
C010072,Customer_10072,Unknown,260,1,1,260,1
C005631,Customer_5631,Poland,258,1,0,258,0
C009929,Customer_9929,United Kingdom,256,1,0,256,0
C004167,Customer_4167,France,255,1,0,255,0
C003176,Customer_3176,Germany,255,1,0,255,0
C006609,Customer_6609,France,250,1,0,250,0
C009114,Customer_9114,Germany,248,1,1,248,1
C007066,Customer_7066,Germany,248,1,0,248,0
C001437,Customer_1437,Unknown,246,1,1,246,1
C008160,Customer_8160,Unknown,246,1,0,246,0
C005784,Customer_5784,Poland,244,1,1,244,1
C011716,Customer_11716,France,240,1,1,240,1
C006338,Customer_6338,Germany,234,1,0,234,0
C011493,Customer_11493,United Kingdom,234,1,0,234,0
C009336,Customer_9336,Unknown,232,1,1,232,1
C003538,Customer_3538,Unknown,230,1,1,230,1
C010638,Customer_10638,Germany,229,1,0,229,0
C006249,Customer_6249,Germany,228,1,0,228,0
C006100,Customer_6100,Unknown,228,1,0,228,0
C007164,Customer_7164,Germany,227,1,1,227,1
C008611,Customer_8611,France,226,1,0,226,0
C003406,Customer_3406,United Kingdom,225,1,0,225,0
C005229,Customer_5229,United Kingdom,225,1,0,225,0
C007835,Customer_7835,United Kingdom,224,1,0,224,0
C003251,Customer_3251,Germany,222,1,0,222,0
C008259,Customer_8259,France,222,1,1,222,1
C010886,Customer_10886,Unknown,220,1,1,220,1
C010660,Customer_10660,Unknown,220,1,0,220,0
C008647,Customer_8647,France,219,1,0,219,0
C004912,Customer_4912,Unknown,219,1,0,219,0
C000276,Customer_276,Poland,218,1,0,218,0
C007708,Customer_7708,France,217,1,1,217,1
C010339,Customer_10339,United Kingdom,216,1,1,216,1
C011442,Customer_11442,United Kingdom,216,1,0,216,0
C010989,Customer_10989,United Kingdom,213,1,0,213,0
C011741,Customer_11741,Poland,212,1,1,212,1
C008412,Customer_8412,Poland,212,1,0,212,0
C001516,Customer_1516,Poland,210,1,1,210,1
C009015,Customer_9015,France,206,1,0,206,0
C002504,Customer_2504,France,206,1,0,206,0
C009919,Customer_9919,Poland,205,1,0,205,0
C003496,Customer_3496,United Kingdom,204,1,1,204,1
C000572,Customer_572,France,204,1,1,204,1
C003555,Customer_3555,Unknown,202,1,1,202,1
C008981,Customer_8981,France,201,1,0,201,0
C003739,Customer_3739,France,200,1,0,200,0
C005976,Customer_5976,Germany,199,1,0,199,0
C000942,Customer_942,France,195,1,0,195,0
C005400,Customer_5400,United Kingdom,195,1,0,195,0
C003106,Customer_3106,Germany,193,1,0,193,0
C010246,Customer_10246,Germany,192,1,0,192,0
C008949,Customer_8949,Poland,188,1,0,188,0
C006087,Customer_6087,Germany,186,1,1,186,1
C008562,Customer_8562,France,186,1,1,186,1
C009372,Customer_9372,Unknown,186,1,0,186,0
C011784,Customer_11784,United Kingdom,182,1,0,182,0
C000939,Customer_939,Poland,176,1,0,176,0
C007962,Customer_7962,Unknown,174,1,0,174,0
C001278,Customer_1278,Poland,174,1,0,174,0
C010741,Customer_10741,United Kingdom,173,1,0,173,0
C001372,Customer_1372,France,172,1,0,172,0
C006260,Customer_6260,United Kingdom,171,1,1,171,1
C005758,Customer_5758,Germany,170,1,1,170,1
C008262,Customer_8262,Unknown,169,1,0,169,0
C004384,Customer_4384,Unknown,167,1,1,167,1
C011935,Customer_11935,Unknown,165,1,0,165,0
C003845,Customer_3845,Germany,165,1,1,165,1
C011660,Customer_11660,Unknown,164,1,0,164,0
C008334,Customer_8334,Poland,162,1,1,162,1
C011075,Customer_11075,United Kingdom,162,1,0,162,0
C004784,Customer_4784,Poland,160,1,0,160,0
C007812,Customer_7812,Germany,160,1,0,160,0
C003085,Customer_3085,Unknown,157,1,1,157,1
C011714,Customer_11714,France,156,1,0,156,0
C010775,Customer_10775,Poland,156,1,0,156,0
C000804,Customer_804,Poland,155,1,0,155,0
C008089,Customer_8089,Poland,153,1,0,153,0
C007955,Customer_7955,United Kingdom,152,1,0,152,0
C003752,Customer_3752,United Kingdom,147,1,0,147,0
C010264,Customer_10264,Unknown,147,1,0,147,0
C001492,Customer_1492,Unknown,144,1,1,144,1
C010745,Customer_10745,United Kingdom,144,1,0,144,0
C006104,Customer_6104,France,143,2,1,71.5,0.5
C008036,Customer_8036,Unknown,142,1,1,142,1
C002887,Customer_2887,Germany,140,1,1,140,1
C009275,Customer_9275,Germany,140,1,0,140,0
C001011,Customer_1011,United Kingdom,138,1,1,138,1
C004388,Customer_4388,Germany,137,1,0,137,0
C009604,Customer_9604,Germany,135,1,0,135,0
C010303,Customer_10303,Germany,132,1,1,132,1
C007876,Customer_7876,France,132,1,0,132,0
C004930,Customer_4930,United Kingdom,130,1,0,130,0
C010408,Customer_10408,United Kingdom,127,1,1,127,1
C011181,Customer_11181,United Kingdom,127,1,1,127,1
C010821,Customer_10821,Germany,125,1,1,125,1
C008640,Customer_8640,Germany,125,1,0,125,0
C005813,Customer_5813,United Kingdom,124,1,0,124,0
C003680,Customer_3680,France,120,1,1,120,1
C004523,Customer_4523,France,120,1,1,120,1
C007236,Customer_7236,Germany,118,1,0,118,0
C008278,Customer_8278,Unknown,118,1,0,118,0
C010162,Customer_10162,Poland,115,1,1,115,1
C007452,Customer_7452,Germany,115,1,1,115,1
C005619,Customer_5619,France,114,1,1,114,1
C003962,Customer_3962,Germany,109,1,1,109,1
C009029,Customer_9029,Poland,108,1,1,108,1
C002921,Customer_2921,Germany,106,1,1,106,1
C010865,Customer_10865,Unknown,105,1,0,105,0
C008771,Customer_8771,Poland,105,1,0,105,0
C010533,Customer_10533,Unknown,105,1,1,105,1
C009916,Customer_9916,United Kingdom,102,1,0,102,0
C007840,Customer_7840,Unknown,101,1,1,101,1
C001782,Customer_1782,Poland,96,1,1,96,1
C009636,Customer_9636,Unknown,96,1,1,96,1
C004621,Customer_4621,France,93,1,1,93,1
C011431,Customer_11431,United Kingdom,92,1,0,92,0
C007110,Customer_7110,Germany,91,1,1,91,1
C007187,Customer_7187,France,91,1,0,91,0
C009476,Customer_9476,United Kingdom,90,1,1,90,1
C009050,Customer_9050,Unknown,90,1,1,90,1
C011757,Customer_11757,France,90,1,1,90,1
C003295,Customer_3295,Unknown,86,1,1,86,1
C003276,Customer_3276,Unknown,84,1,0,84,0
C001049,Customer_1049,Unknown,80,1,0,80,0
C011155,Customer_11155,France,80,1,0,80,0
C002146,Customer_2146,United Kingdom,78,1,1,78,1
C010353,Customer_10353,Germany,78,1,0,78,0
C003668,Customer_3668,Germany,75,1,1,75,1
C010762,Customer_10762,Unknown,75,1,1,75,1
C003532,Customer_3532,Germany,75,1,1,75,1
C009616,Customer_9616,France,74,1,0,74,0
C001063,Customer_1063,United Kingdom,73,1,1,73,1
C004485,Customer_4485,Unknown,70,1,0,70,0
C003780,Customer_3780,France,69,1,0,69,0
C000893,Customer_893,United Kingdom,69,1,1,69,1
C011272,Customer_11272,Poland,68,1,0,68,0
C011926,Customer_11926,Unknown,68,1,0,68,0
C001807,Customer_1807,Unknown,68,1,1,68,1
C011394,Customer_11394,France,66,1,0,66,0
C004130,Customer_4130,France,59,1,0,59,0
C009854,Customer_9854,United Kingdom,56,1,0,56,0
C005463,Customer_5463,Poland,52,1,0,52,0
C010934,Customer_10934,Unknown,48,1,0,48,0
C001082,Customer_1082,France,43,1,1,43,1
C004348,Customer_4348,Unknown,41,1,0,41,0
C003755,Customer_3755,Poland,40,1,0,40,0
C002026,Customer_2026,Poland,35,1,1,35,1
C011804,Customer_11804,Poland,28,1,1,28,1
C009204,Customer_9204,United Kingdom,27,1,0,27,0
C004505,Customer_4505,Poland,27,1,0,27,0
C002753,Customer_2753,Unknown,25,1,0,25,0
